timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845922328,3502,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-91,text,true,,293102,137,219,219,http://localhost:8081/concerts/data/artists,3496,0,2
1581845922169,3680,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-83,text,true,,292601,137,219,219,http://localhost:8081/concerts/data/artists,3673,0,1
1581845922324,3532,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-90,text,true,,293269,137,219,219,http://localhost:8081/concerts/data/artists,3525,0,6
1581845922076,3806,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-81,text,true,,292100,137,219,219,http://localhost:8081/concerts/data/artists,3793,0,0
1581845922329,3595,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-86,text,true,,293269,137,219,219,http://localhost:8081/concerts/data/artists,3592,0,1
1581845922607,3349,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-95,text,true,,294605,137,219,219,http://localhost:8081/concerts/data/artists,3343,0,0
1581845922596,3379,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-92,text,true,,294605,137,219,219,http://localhost:8081/concerts/data/artists,3373,0,1
1581845922766,3216,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,339,413,219,219,http://localhost:8081/concerts/data/artists,3216,0,1
1581845922766,3221,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,339,413,219,219,http://localhost:8081/concerts/data/artists,3221,0,2
1581845922651,3439,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-158,text,true,,294939,137,219,219,http://localhost:8081/concerts/data/artists,3438,0,5
1581845922664,3431,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-159,text,true,,294939,137,219,219,http://localhost:8081/concerts/data/artists,3425,0,0
1581845922782,3337,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-76,text,true,,339,413,219,219,http://localhost:8081/concerts/data/artists,3337,0,0
1581845922673,3450,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-160,text,true,,294939,137,219,219,http://localhost:8081/concerts/data/artists,3435,0,1
1581845922691,3479,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-161,text,true,,294939,137,219,219,http://localhost:8081/concerts/data/artists,3475,0,0
1581845922703,3477,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-162,text,true,,294939,137,219,219,http://localhost:8081/concerts/data/artists,3471,0,4
1581845922827,3379,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-73,text,true,,339,413,219,219,http://localhost:8081/concerts/data/artists,3379,0,1
1581845922752,3457,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-164,text,true,,294939,137,219,219,http://localhost:8081/concerts/data/artists,3453,0,2
1581845922778,3534,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-166,text,true,,295273,137,220,219,http://localhost:8081/concerts/data/artists,3515,0,3
1581845922765,3548,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-165,text,true,,294939,137,220,219,http://localhost:8081/concerts/data/artists,3541,0,0
1581845922732,3584,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-163,text,true,,294939,137,220,219,http://localhost:8081/concerts/data/artists,3555,0,1
1581845922773,3591,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-93,text,true,,295106,137,225,224,http://localhost:8081/concerts/data/artists,3585,0,4
1581845922922,3460,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,339,413,227,226,http://localhost:8081/concerts/data/artists,3460,0,1
1581845922922,3462,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,339,413,227,226,http://localhost:8081/concerts/data/artists,3462,0,5
1581845922808,3578,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-168,text,true,,295446,137,227,226,http://localhost:8081/concerts/data/artists,3567,0,0
1581845922924,3467,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,339,413,227,226,http://localhost:8081/concerts/data/artists,3467,0,3
1581845922923,3480,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,339,413,228,227,http://localhost:8081/concerts/data/artists,3480,0,3
1581845922795,3633,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-96,text,true,,295273,137,230,229,http://localhost:8081/concerts/data/artists,3627,0,0
1581845922795,3652,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-167,text,true,,295273,137,231,230,http://localhost:8081/concerts/data/artists,3645,0,2
1581845922954,3523,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,339,413,234,233,http://localhost:8081/concerts/data/artists,3523,0,1
1581845922957,3521,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,339,413,234,233,http://localhost:8081/concerts/data/artists,3521,0,0
1581845922827,3719,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-170,text,true,,295446,137,239,239,http://localhost:8081/concerts/data/artists,3712,0,5
