timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845239605,248,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,336,413,18,18,http://localhost:8081/concerts/data/artists,248,0,0
1581845239823,30,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,30,0,0
1581845239820,37,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,35,0,0
1581845239689,173,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,173,0,0
1581845239701,161,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,161,0,0
1581845239827,37,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,37,0,0
1581845239618,247,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,247,0,0
1581845239719,150,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,150,0,0
1581845239827,44,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,44,0,0
1581845239865,8,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,8,0,0
1581845239625,248,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,246,0,0
1581845239854,21,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,20,0,0
1581845239615,263,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,262,0,0
1581845239862,16,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,15,0,0
1581845239854,25,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,25,0,0
1581845239610,270,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,270,0,0
1581845239869,14,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,14,0,0
1581845239618,269,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,269,0,0
1581845239862,27,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,27,0,0
1581845239857,33,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,33,0,0
1581845239873,19,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,19,0,0
1581845239878,18,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,6896,137,18,18,http://localhost:8080/concerts/data/artists,18,0,0
1581845239878,21,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,21,0,0
